id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
77320298,2021-05-03 14:21:33,2021-05-03,2021-05-03 08:51:33 UTC,New Delhi,3346412,chayantgonsalves,Chayant Gonsalves,2021-05-04 18:37:44 UTC,2023-09-29 08:27:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/77320298,https://inaturalist-open-data.s3.amazonaws.com/photos/126443278/medium.jpeg,,"",,8,0,false,2,"Kambipura, Karnataka 560060, India",12.8828074603,77.4632833153,6,,,,6,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
77624515,2021-05-06 10:13:41 PM GMT+05:30,2021-05-06,2021-05-06 16:43:41 UTC,Chennai,3572494,naeampamparambil,Naeem Pamparambil,2021-05-06 16:44:49 UTC,2022-03-08 09:22:21 UTC,research,,https://www.inaturalist.org/observations/77624515,https://static.inaturalist.org/photos/126965035/medium.jpeg,,"",,7,0,false,2,"Valanchery, Kerala 676552, India",10.8852159722,76.066089,,,,,,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
77874688,2021-05-08 3:51:22 PM GMT+05:30,2021-05-08,2021-05-08 10:21:22 UTC,Chennai,3563811,ramanandagrawal,ramanand agrawal,2021-05-08 10:47:13 UTC,2023-05-22 23:46:27 UTC,research,,https://www.inaturalist.org/observations/77874688,https://static.inaturalist.org/photos/127393972/medium.jpeg,,"",,9,0,false,2,"Dabnai, Chhattisgarh 493890, India",19.8959298056,82.6599843611,,,,,,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
78047321,2021-05-07 9:42:26 AM GMT+05:30,2021-05-07,2021-05-07 04:12:26 UTC,Chennai,4007774,neeraj_kumar1,Neeraj Kumar,2021-05-09 12:36:10 UTC,2022-08-05 12:14:45 UTC,research,,https://www.inaturalist.org/observations/78047321,https://static.inaturalist.org/photos/127684959/medium.jpeg,,"",,11,0,false,2,"Kuhkuha, Chhattisgarh 493663, India",20.8582105624,81.7640948296,1254,,,,1254,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
78966052,2020-12-28 20:25:16,2020-12-28,2020-12-28 20:25:16 UTC,London,4406045,wildspotsindia,Alwin Animon,2021-05-16 10:26:51 UTC,2022-03-08 09:24:40 UTC,research,,https://www.inaturalist.org/observations/78966052,https://static.inaturalist.org/photos/129292224/medium.jpeg,,"",,7,0,false,2,"Valakom, Kerala 691532, India",8.956636144,76.841824539,2703477,,,,2703477,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
79104742,2021-05-09 17:36:10,2021-05-09,2021-05-09 12:06:10 UTC,New Delhi,1888080,deepak13,Deepak Thakur,2021-05-17 02:55:31 UTC,2022-03-08 09:24:29 UTC,research,,https://www.inaturalist.org/observations/79104742,https://static.inaturalist.org/photos/129533740/medium.jpeg,,"",,11,0,false,2,"Chhattisgarh 494551, India",18.8383789761,81.352452524,1213,,,,1213,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
79370209,2013/09/07 9:52 AM IST,2013-09-07,2013-09-07 04:22:00 UTC,Chennai,3389978,viraljoshi,Viral joshi,2021-05-19 07:37:00 UTC,2022-03-08 09:24:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/79370209,https://inaturalist-open-data.s3.amazonaws.com/photos/129999832/medium.jpg,,"",,7,0,false,,"Saldi, Gujarat, India",21.5660536803,71.3367290964,61,,,,61,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
79370222,2013/09/24 2:55 PM IST,2013-09-24,2013-09-24 09:25:00 UTC,Chennai,3389978,viraljoshi,Viral joshi,2021-05-19 07:37:04 UTC,2022-03-08 09:24:30 UTC,research,CC-BY,https://www.inaturalist.org/observations/79370222,https://inaturalist-open-data.s3.amazonaws.com/photos/130000948/medium.jpg,,"",,8,0,false,,"Saldi, Gujarat, India",21.5726304912,71.3187425016,8,,,,8,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
79762901,2019-09-11 10:01:06,2019-09-11,2019-09-11 04:31:06 UTC,New Delhi,1965412,hemant_suryawanshi_ggu,Hemant Suryawanshi,2021-05-22 12:09:49 UTC,2022-03-08 09:24:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79762901,https://inaturalist-open-data.s3.amazonaws.com/photos/130671864/medium.jpeg,,"","Highly venomous
Neurotoxic venom",9,0,false,2,Raigarh,21.897397717,83.3949630708,4077,,,,4077,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
79787268,2021-05-22 20:12:51,2021-05-22,2021-05-22 14:42:51 UTC,New Delhi,3559396,wildbastar_nirmal,Nirmal Netam,2021-05-22 15:11:33 UTC,2022-03-08 09:24:32 UTC,research,,https://www.inaturalist.org/observations/79787268,https://static.inaturalist.org/photos/130712035/medium.jpeg,,"",,9,0,false,2,"Jaitgiri, Chhattisgarh 494222, India",19.3185864702,82.1394149959,7,,,,7,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
80066932,2021-05-24 10:27:18,2021-05-24,2021-05-24 04:57:18 UTC,New Delhi,4369389,ganesh4414,Ganesh Bhutkar,2021-05-24 05:02:07 UTC,2023-08-08 09:55:28 UTC,research,,https://www.inaturalist.org/observations/80066932,https://static.inaturalist.org/photos/132533053/medium.jpeg,,"",Rescue,8,0,false,2,"Phase 1, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Maharashtra 411057, India",18.60030942,73.74503857,4,,,,4,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
80107050,2021-05-24 15:29:30,2021-05-24,2021-05-24 09:59:30 UTC,New Delhi,3592460,the_light_holder,🦋🐛🐝🐞🦟🕸,2021-05-24 14:29:58 UTC,2022-03-08 09:24:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/80107050,https://inaturalist-open-data.s3.amazonaws.com/photos/131266654/medium.jpeg,,"",,6,0,false,2,"Karnataka, IN",13.0020392268,74.8765376424,,,,,31045,obscured,,true,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
80155773,2021-05-24 09:52:50,2021-05-24,2021-05-24 04:22:50 UTC,New Delhi,3346412,chayantgonsalves,Chayant Gonsalves,2021-05-24 20:44:27 UTC,2023-09-29 08:26:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/80155773,https://inaturalist-open-data.s3.amazonaws.com/photos/131351475/medium.jpeg,,"",,8,0,false,2,"Kambipura, Karnataka 560060, India",12.886501994,77.4658079445,108,,,,108,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
80474714,2021-05-27 18:45:14,2021-05-27,2021-05-27 13:15:14 UTC,New Delhi,4135138,vijay34,Vijay Gahtori,2021-05-27 13:16:01 UTC,2021-12-07 00:24:47 UTC,research,,https://www.inaturalist.org/observations/80474714,https://static.inaturalist.org/photos/131903243/medium.jpeg,,"",,5,1,false,2,"Bagjiwala, Uttarakhand 262528, India",29.40275,79.994921,,,,,,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
80885057,2021-05-30 17:15:45,2021-05-30,2021-05-30 11:45:45 UTC,New Delhi,2955917,akshaypatil,Akshay Patil,2021-05-30 14:51:18 UTC,2024-02-10 14:07:45 UTC,research,,https://www.inaturalist.org/observations/80885057,https://static.inaturalist.org/photos/132611353/medium.jpeg,,"",Injured cobra was killed by labours in our village ! ,7,0,false,2,"Nagarsul, Maharashtra 423403, India",20.1025055556,74.5443138889,,,,,,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
81155929,2021-06-01 15:34:32,2021-06-01,2021-06-01 10:04:32 UTC,New Delhi,4369389,ganesh4414,Ganesh Bhutkar,2021-06-01 10:08:31 UTC,2023-08-02 08:32:30 UTC,research,,https://www.inaturalist.org/observations/81155929,https://static.inaturalist.org/photos/133317751/medium.jpeg,,"",,9,0,false,2,"Wakad, Pimpri-Chinchwad, Maharashtra, India",18.58912945,73.76050233,4,,,,4,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
81287495,2021-06-02 16:26:21,2021-06-02,2021-06-02 10:56:21 UTC,New Delhi,4369389,ganesh4414,Ganesh Bhutkar,2021-06-02 11:05:29 UTC,2023-08-01 09:42:10 UTC,research,,https://www.inaturalist.org/observations/81287495,https://static.inaturalist.org/photos/133317789/medium.jpeg,,"",,9,0,false,2,"Pune, IN-MH, IN",18.60247471,73.76067738,17,,,,17,,,false,,,印度眼镜蛇,Naja naja,Indian Cobra,Reptilia,53492
81320907,2020-12-09 13:49:32,2020-12-09,2020-12-09 08:19:32 UTC,New Delhi,4364678,jigar_solanki,Jigar Solanki,2021-06-02 16:45:16 UTC,2022-03-08 09:23:57 UTC,research,,https://www.inaturalist.org/observations/81320907,https://static.inaturalist.org/photos/133373365/medium.jpeg,,"","Does release of snakes far away from rescue area is helpful?
.
.
I deeply think that releasing the snake into it's nearby area from the Rescue spot will be helpful because that particular snake might have been living Their it's whole life and knows each and everything about that specific area. So i always prefer releasing a snake nearby from the rescue spot. People must understand about the snakes importance near our surroundings and thats how the rescuer must convince the local people and aware them in any way possible. just rescuing them and releasing far away doesn't work, now everyone must learn to live with snakes and also be more careful to avoid any conflicts.
 I suggest Releasing a snake at a appropriate habitat nearby from the rescue spot will increase the chance of its survival, and also they will keep an check on controlling the population of rodents, rats etc.

Indian spectacled Cobra (Naja naja)
Phone click.
",6,0,false,2,"Maharashtra 410506, India",18.7191089722,73.6478139722,,,,,,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
81333137,2020/07/07 11:48 PM IST,2020-07-07,2020-07-07 18:18:00 UTC,Chennai,4459882,praveen_tangirala,Praveen T,2021-06-02 18:21:05 UTC,2023-04-02 04:16:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81333137,https://inaturalist-open-data.s3.amazonaws.com/photos/133394033/medium.jpeg,,"","Quite common at location. But on this day, quite close to my feet. Luckily was only a baby ( I was later warned that if anything baby venom is more potent) and just passed close to my feet and stopped a few meters ahead of me (didn't go close, used a zoom camera).
",6,0,false,,"Doddanekundi Lake, Doddanekkundi, Bengaluru, Karnataka 560037",12.9752343,77.6886853,564,,,,564,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
81544048,2021-06-04 15:41:24,2021-06-04,2021-06-04 14:41:24 UTC,London,4406045,wildspotsindia,Alwin Animon,2021-06-04 10:42:46 UTC,2022-03-08 09:23:58 UTC,research,,https://www.inaturalist.org/observations/81544048,https://static.inaturalist.org/photos/133764609/medium.jpeg,,"",,6,0,false,2,Valakom,8.956636144,76.841824539,956,,,,956,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
81552845,2014/06/12 6:17 PM IST,2014-06-12,2014-06-12 12:47:00 UTC,Chennai,1695536,bhagwatn,Narendra Bhagwat,2021-06-04 12:53:12 UTC,2022-03-08 09:23:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81552845,https://inaturalist-open-data.s3.amazonaws.com/photos/133778513/medium.jpg,,"",,6,0,false,,"Baner, Pune, Maharashtra 411021, India",18.5545288,73.787806,204,,,,204,,,false,,,Naja naja,Naja naja,Indian Cobra,Reptilia,53492
81553663,2015/08/26 6:24 PM IST,2015-08-26,2015-08-26 12:54:00 UTC,Chennai,1695536,bhagwatn,Narendra Bhagwat,2021-06-04 13:01:54 UTC,2022-03-08 09:44:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81553663,https://inaturalist-open-data.s3.amazonaws.com/photos/133780398/medium.jpg,,"",,8,1,false,,"Baner, Pune, Maharashtra 411021, India",18.5545288,73.787806,204,,,,204,,,false,,,Brillenschlange,Naja naja,Indian Cobra,Reptilia,53492
81559220,2021-05-30 18:30:00,2021-05-30,2021-05-30 13:00:00 UTC,Chennai,2405745,aravindsathya,Aravind Sathya,2021-06-04 14:04:10 UTC,2022-03-08 09:23:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81559220,https://inaturalist-open-data.s3.amazonaws.com/photos/133789887/medium.jpeg,,"",,6,0,false,2,"15ht Mian Road, 17th F Cross, No. 87, II Floor, Golden Arcade, Najudeshwara Layout, Rose Garden Road, J P Nagar 5th phase, J P Nagar Phase 5, J. P. Nagar, Bengaluru, Karnataka 560078, India",12.899523614,77.5923103094,255,,,,255,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
81864739,2021-06-01 12:10:42,2021-06-01,2021-06-01 06:40:42 UTC,New Delhi,3012270,jeffinjoy,Jeffin Joy,2021-06-06 14:37:02 UTC,2022-03-08 09:23:47 UTC,research,,https://www.inaturalist.org/observations/81864739,https://static.inaturalist.org/photos/134303542/medium.jpeg,,"",,7,0,false,2,"6/95A, Avinissery, Thrissur, Kerala 680306, India",10.4697222222,76.2366666667,,,,,,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
81886349,2021-06-06 17:32:15,2021-06-06,2021-06-06 12:02:15 UTC,New Delhi,3587222,kamleshatwal,Kamlesh Atwal,2021-06-06 16:52:32 UTC,2021-12-07 00:24:14 UTC,research,,https://www.inaturalist.org/observations/81886349,https://static.inaturalist.org/photos/134341465/medium.jpeg,,"",Around 6 to 7 feet long found in bushes,4,0,false,2,"Bhikampur, Uttarakhand 262311, India",28.9535370446,79.8000482842,8,,,,8,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
82390395,2021/06/10 10:53 AM IST,2021-06-10,2021-06-10 05:23:00 UTC,Chennai,2405745,aravindsathya,Aravind Sathya,2021-06-10 05:48:48 UTC,2022-03-08 09:23:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/82390395,https://inaturalist-open-data.s3.amazonaws.com/photos/135219944/medium.jpeg,,"","",10,0,false,,"Bengaluru, Sahyadri Layout, Panduranga Nagar, Bengaluru, Karnataka 560076, India",12.8949004,77.5936259,209,,,,209,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
82407397,2019-10-15,2019-10-15,,New Delhi,4552515,ritu2008,Ritu,2021-06-10 11:40:35 UTC,2022-10-20 21:00:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/82407397,https://inaturalist-open-data.s3.amazonaws.com/photos/135249290/medium.jpeg,,"",,8,0,false,2,"Krishnagiri, IN-AP, IN",12.6758989994,77.7676064149,219,,,,219,,,false,gps,gps,Brillenschlange,Naja naja,Indian Cobra,Reptilia,53492
82668908,2020/02/22 9:17 AM UTC,2020-02-22,2020-02-22 09:17:00 UTC,UTC,3913470,kousheyobagchi,Kousheyo Bagchi,2021-06-12 12:47:33 UTC,2021-06-14 04:03:35 UTC,research,,https://www.inaturalist.org/observations/82668908,https://static.inaturalist.org/photos/135704156/medium.jpeg,,"",shredded skin after ecdysis,2,0,false,,"Susunia Hill, West Bengal 722133, India",23.3951412,86.9874326,1679,,,,1679,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
83169702,2019/11/24 9:36 PM IST,2019-11-24,2019-11-24 16:06:00 UTC,Chennai,4591499,mrigank_shekhar,Mrigank Shekhar Pathak,2021-06-15 19:11:19 UTC,2022-03-08 09:27:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83169702,https://inaturalist-open-data.s3.amazonaws.com/photos/136569236/medium.jpg,,"",,6,0,false,,"Institute of Mathematics and Applications, Bhubaneswar, Odisha, India",20.3172,85.777809,,,,,,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
83388349,2021/06/17 6:00 PM IST,2021-06-17,2021-06-17 12:30:00 UTC,Chennai,4505178,samyak_s,Samyak S,2021-06-17 14:33:24 UTC,2022-12-02 12:08:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83388349,https://inaturalist-open-data.s3.amazonaws.com/photos/136948730/medium.jpeg,,"","",9,0,false,,"Concorde Silicon Valley, Electronics City Phase 1, Electronic City, Karnataka 560100, India",12.83779,77.65171,17,,,,17,,,false,,"",Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
83411116,2013/01/06 10:51 AM IST,2013-01-06,2013-01-06 05:21:00 UTC,Chennai,4591025,pathanimran,,2021-06-17 17:46:17 UTC,2023-07-15 13:13:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83411116,https://inaturalist-open-data.s3.amazonaws.com/photos/136987290/medium.jpg,,"","",8,0,false,,"Pune, Maharashtra, India",18.5204303,73.8567437,18744,,,,18744,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
83490964,2021-06-18 16:02:25,2021-06-18,2021-06-18 10:32:25 UTC,New Delhi,3991834,bhavnath_tiwari,Bhavnath Tiwari,2021-06-18 10:57:15 UTC,2022-03-08 09:27:03 UTC,research,,https://www.inaturalist.org/observations/83490964,https://static.inaturalist.org/photos/137129668/medium.jpeg,,"",,8,0,false,2,Jayanti Stadium Road,21.1803958056,81.3450519741,205,,,,205,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
83492409,Fri Jun 18 2021 06:23:41 GMT-0500 (CDT),2021-06-18,2021-06-18 10:23:41 UTC,Eastern Time (US & Canada),1975628,emaw3319,"",2021-06-18 11:23:48 UTC,2022-03-08 09:27:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83492409,https://inaturalist-open-data.s3.amazonaws.com/photos/137132149/medium.jpg,,"","",9,0,false,3,"Hosakote, Hosakote, KA, IN",13.0724481233,77.8005372192,249,,,,249,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
83617027,2020-05-01 08:43:00,2020-05-01,2020-05-01 03:13:00 UTC,Chennai,4523476,adisatish10,Aditya Satish,2021-06-19 11:13:03 UTC,2022-03-08 09:32:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83617027,https://inaturalist-open-data.s3.amazonaws.com/photos/137350975/medium.jpeg,,"","Here's a link to the video for clearer views -

https://photos.app.goo.gl/o3dM9ETsoX5WSkM89",6,0,false,2,"Karnataka, IN",12.9404211509,77.7734117301,37,,,,31057,obscured,,true,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
83619549,2020-08-01 14:01:31,2020-08-01,2020-08-01 08:31:31 UTC,New Delhi,4523476,adisatish10,Aditya Satish,2021-06-19 11:42:04 UTC,2022-03-08 09:32:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83619549,https://inaturalist-open-data.s3.amazonaws.com/photos/137354819/medium.jpeg,,"",,6,0,false,2,"Karnataka, IN",12.9914778375,77.7032806003,16,,,,31057,obscured,,true,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
83631634,2020-07-04 7:32:54 PM GMT+05:30,2020-07-04,2020-07-04 14:02:54 UTC,Chennai,3635196,the_harlequine_serpent,"",2021-06-19 13:42:54 UTC,2021-12-07 00:23:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83631634,https://inaturalist-open-data.s3.amazonaws.com/photos/137374431/medium.jpeg,,"",,3,0,false,2,"Kathda, Gujarat 370465, India",22.8438999816,69.2750886083,403,,,,403,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
83798220,2021-06-20 14:22:00,2021-06-20,2021-06-20 14:22:00 UTC,UTC,3369313,vinaygogula,Vinay Gogula,2021-06-20 15:54:08 UTC,2023-05-07 09:49:40 UTC,research,,https://www.inaturalist.org/observations/83798220,https://static.inaturalist.org/photos/137657220/medium.jpg,,"","Killed by locals at a friend's apartment
Sorry for the bad image quality",9,0,false,,"Medavakkam, Chennai, Tamil Nadu, India",12.9122269195,80.2014405465,396,,,,396,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
84299134,2021-06-24 5:52:40 PM GMT+05:30,2021-06-24,2021-06-24 12:22:40 UTC,Chennai,2169108,bhuvanrajk,Bhuvan Raj K,2021-06-24 13:39:41 UTC,2022-03-08 09:32:08 UTC,research,,https://www.inaturalist.org/observations/84299134,https://static.inaturalist.org/photos/138538990/medium.jpeg,,"",,6,0,false,2,"1147, Bhuvaneshwari Nagar, 2nd Stage, Jayanagar housing society layout, Subramanyapura, Bengaluru, Karnataka 560061, India",12.8938676935,77.5427544862,33,,,,33,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
84404751,2020/09/17 11:04 AM IST,2020-09-17,2020-09-17 05:34:00 UTC,Chennai,3341973,samrudhnandagopal,Samrudh Nandagopal,2021-06-25 09:46:39 UTC,2021-12-07 00:23:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84404751,https://inaturalist-open-data.s3.amazonaws.com/photos/138723811/medium.jpeg,,"",Think it hatched only a few days before this picture.,6,0,false,,"Maduravoyal, Chennai, Tamil Nadu, India",13.0655842,80.1607768,2579,,,,2579,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
84571722,2021-06-04 14:22:21,2021-06-04,2021-06-04 08:52:21 UTC,New Delhi,3346412,chayantgonsalves,Chayant Gonsalves,2021-06-26 16:45:03 UTC,2023-09-29 08:26:31 UTC,research,CC-BY,https://www.inaturalist.org/observations/84571722,https://inaturalist-open-data.s3.amazonaws.com/photos/139012548/medium.jpeg,,"",,7,0,false,2,"Kambipura, Karnataka 560060, India",12.8819629131,77.4643250182,6,,,,6,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
84574218,2021-06-06 19:59:54,2021-06-06,2021-06-06 14:29:54 UTC,New Delhi,3346412,chayantgonsalves,Chayant Gonsalves,2021-06-26 17:01:10 UTC,2023-09-29 08:26:31 UTC,research,CC-BY,https://www.inaturalist.org/observations/84574218,https://inaturalist-open-data.s3.amazonaws.com/photos/139016493/medium.jpeg,,"",,7,0,false,2,"Kambipura, Karnataka 560060, India",12.8826473103,77.4656235427,6,,,,6,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
84693181,2021-06-27 02:49:04,2021-06-27,2021-06-26 21:19:04 UTC,New Delhi,2025878,ashwinv,Ashwin Viswanathan,2021-06-27 13:33:51 UTC,2022-03-08 09:30:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/84693181,https://inaturalist-open-data.s3.amazonaws.com/photos/139226094/medium.jpeg,,"",A bunch of cobras rescued in Bangalore were released here,6,0,false,2,"Amani Gopalakrishnakere, Karnataka, India",13.4224999722,77.7836489722,,,,,,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
84946274,2021-06-13 11:43:00,2021-06-13,2021-06-13 06:13:00 UTC,New Delhi,3346412,chayantgonsalves,Chayant Gonsalves,2021-06-29 07:05:12 UTC,2023-09-29 08:26:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/84946274,https://inaturalist-open-data.s3.amazonaws.com/photos/139684727/medium.jpeg,,"",,7,0,false,2,"Kambipura, Karnataka 560060, India",12.8807728942,77.4642063305,6,,,,6,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
84964394,2021-06-18 15:41:27,2021-06-18,2021-06-18 10:11:27 UTC,New Delhi,3346412,chayantgonsalves,Chayant Gonsalves,2021-06-29 12:37:23 UTC,2023-09-29 08:26:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/84964394,https://inaturalist-open-data.s3.amazonaws.com/photos/139716890/medium.jpeg,,"",,8,0,false,2,"Kambipura, Karnataka 560060, India",12.8849655531,77.4662515149,6,,,,6,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
84964567,2021-06-18 16:41:21,2021-06-18,2021-06-18 11:11:21 UTC,New Delhi,3346412,chayantgonsalves,Chayant Gonsalves,2021-06-29 12:39:26 UTC,2023-09-29 08:26:28 UTC,research,CC-BY,https://www.inaturalist.org/observations/84964567,https://inaturalist-open-data.s3.amazonaws.com/photos/139717169/medium.jpeg,,"",,8,0,false,2,"8/3-1, 8th Cross Road, Kempapura Agrahara, Bengaluru, Karnataka 560060, India",12.8906095821,77.4418615177,27,,,,27,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
85111359,2020-08-24 16:56:32,2020-08-24,2020-08-24 11:26:32 UTC,New Delhi,2636892,vimalraj,Vimal Raj,2021-06-30 17:36:43 UTC,2022-03-08 09:28:52 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/85111359,https://inaturalist-open-data.s3.amazonaws.com/photos/139981948/medium.jpeg,,"",,9,0,false,2,"Gangasani Agraharam, Andhra Pradesh 531173, India",17.8575327,83.2716834,,,,,,,,false,gps,gps,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
85112009,Wed Jun 30 2021 16:38:35 GMT+0530 (GMT+5:30),2021-06-30,2021-06-30 11:08:35 UTC,Chennai,3860624,dekee,Nandini Pathania,2021-06-30 17:42:36 UTC,2021-12-07 00:22:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85112009,https://inaturalist-open-data.s3.amazonaws.com/photos/139983185/medium.jpg,,"","Head was badly mauled
",4,0,false,3,"Jawali, Kangra, HP, IN",32.18556667,75.970955,19,,,,19,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
85479858,2021-06-25 18:08:22,2021-06-25,2021-06-25 18:08:22 UTC,UTC,4674962,aditya54,Aditya Bhandari,2021-07-03 15:42:56 UTC,2022-03-08 09:30:31 UTC,research,,https://www.inaturalist.org/observations/85479858,https://static.inaturalist.org/photos/140648696/medium.jpeg,,"", Naja naja,7,0,false,2,"D, Eves Garden Eves Garden, Hanuman Nagar, Keshav Nagar, Mundhwa, Pune, Maharashtra 411036, India",18.5335180006,73.9472204447,5,,,,5,,,false,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
85666907,2013/05/02 1:14 PM ,2013-05-02,2013-05-02 07:44:00 UTC,Chennai,235343,amangujar,Aman Gujar,2021-07-04 19:46:47 UTC,2022-03-08 09:26:19 UTC,research,,https://www.inaturalist.org/observations/85666907,https://static.inaturalist.org/photos/140986475/medium.jpg,,"",,7,0,false,,"Maharashtra, IN",19.0881859536,77.0425729519,3973,,,,30598,obscured,,true,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
85669278,2013/06/09 8:34 AM IST,2013-06-09,2013-06-09 03:04:00 UTC,Chennai,235343,amangujar,Aman Gujar,2021-07-04 20:02:39 UTC,2022-03-08 09:29:11 UTC,research,,https://www.inaturalist.org/observations/85669278,https://static.inaturalist.org/photos/140987946/medium.jpg,,"",Killed by local people ,6,0,false,,"Jalgaon, IN-MH, IN",21.0796104737,75.5073203573,152,,,,30415,obscured,,true,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
85669286,2013/06/09 10:21 AM IST,2013-06-09,2013-06-09 04:51:00 UTC,Chennai,235343,amangujar,Aman Gujar,2021-07-04 20:02:40 UTC,2021-12-07 00:22:16 UTC,research,,https://www.inaturalist.org/observations/85669286,https://static.inaturalist.org/photos/140988215/medium.jpg,,"",,5,0,false,,"Madhya Pradesh, IN",21.5691641275,75.796953982,1336,,,,30377,obscured,,true,,,Indian Cobra,Naja naja,Indian Cobra,Reptilia,53492
